Series_reference,Period,Reference_period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title
LASQ.SSRAZZ,2018.03,Quarterly,2469685,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2018.06,Quarterly,2631010,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2018.09,Quarterly,2662335,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2018.12,Quarterly,2676437,Provisional,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASA.SA1AZZ,1993.06,Annual,49911,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,1994.06,Annual,105387,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,1995.06,Annual,151427,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,1996.06,Annual,109816,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,1997.06,Annual,90332,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,1998.06,Annual,135008,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,1999.06,Annual,160040,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,2000.06,Annual,241174,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,2001.06,Annual,230688,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,2002.06,Annual,348139,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,2003.06,Annual,225363,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,2004.06,Annual,255908,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,2005.06,Annual,170954,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,2006.06,Annual,74865,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,2007.06,Annual,46752,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,2008.06,Annual,-97931,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,2009.06,Annual,-380836,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,2010.06,Annual,-189454,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,2011.06,Annual,-557914,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,2012.06,Annual,-650085,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,2013.06,Annual,-472563,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,2014.06,Annual,-345984,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,2015.06,Annual,-577432,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,2016.06,Annual,-464279,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,2017.06,Annual,-438344,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,2018.06,Annual,-399436,Provisional,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SAEAAZ,1993.06,Annual,791886,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASA.SAEAAZ,1994.06,Annual,813441,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASA.SAEAAZ,1995.06,Annual,825614,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASA.SAEAAZ,1996.06,Annual,839400,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASA.SAEAAZ,1997.06,Annual,854913,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASA.SAEAAZ,1998.06,Annual,848721,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASA.SAEAAZ,1999.06,Annual,849126,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASA.SAEAAZ,2000.06,Annual,830851,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASA.SAEAAZ,2001.06,Annual,839731,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASA.SAEAAZ,2002.06,Annual,883910,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASA.SAEAAZ,2003.06,Annual,946779,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASA.SAEAAZ,2004.06,Annual,1029559,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASA.SAEAAZ,2005.06,Annual,1100748,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASA.SAEAAZ,2006.06,Annual,1179589,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASA.SAEAAZ,2007.06,Annual,1306322,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASA.SAEAAZ,2008.06,Annual,1424766,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASA.SAEAAZ,2009.06,Annual,1558077,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASA.SAEAAZ,2010.06,Annual,1634202,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASA.SAEAAZ,2011.06,Annual,1717965,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASA.SAEAAZ,2012.06,Annual,1768494,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASA.SAEAAZ,2013.06,Annual,1827726,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASA.SAEAAZ,2014.06,Annual,1914232,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASA.SAEAAZ,2015.06,Annual,2021356,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASA.SAEAAZ,2016.06,Annual,2093409,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASA.SAEAAZ,2017.06,Annual,2218637,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASA.SAEAAZ,2018.06,Annual,2325911,Provisional,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASA.SAEABZ,1993.06,Annual,226565,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASA.SAEABZ,1994.06,Annual,192661,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASA.SAEABZ,1995.06,Annual,174883,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASA.SAEABZ,1996.06,Annual,171269,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASA.SAEABZ,1997.06,Annual,169300,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASA.SAEABZ,1998.06,Annual,166130,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASA.SAEABZ,1999.06,Annual,165614,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASA.SAEABZ,2000.06,Annual,153853,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASA.SAEABZ,2001.06,Annual,146137,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASA.SAEABZ,2002.06,Annual,140961,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASA.SAEABZ,2003.06,Annual,140499,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASA.SAEABZ,2004.06,Annual,141657,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASA.SAEABZ,2005.06,Annual,157556,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASA.SAEABZ,2006.06,Annual,183764,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASA.SAEABZ,2007.06,Annual,240733,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASA.SAEABZ,2008.06,Annual,320780,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASA.SAEABZ,2009.06,Annual,333192,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASA.SAEABZ,2010.06,Annual,378169,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASA.SAEABZ,2011.06,Annual,505953,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASA.SAEABZ,2012.06,Annual,493586,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASA.SAEABZ,2013.06,Annual,545504,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASA.SAEABZ,2014.06,Annual,598703,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASA.SAEABZ,2015.06,Annual,687094,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASA.SAEABZ,2016.06,Annual,695956,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASA.SAEABZ,2017.06,Annual,757404,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASA.SAEABZ,2018.06,Annual,786478,Provisional,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASA.SAEACZ,1993.06,Annual,356412,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Depreciation
LASA.SAEACZ,1994.06,Annual,372598,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Depreciation
LASA.SAEACZ,1995.06,Annual,359715,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Depreciation
LASA.SAEACZ,1996.06,Annual,350611,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Depreciation
LASA.SAEACZ,1997.06,Annual,369349,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Depreciation
LASA.SAEACZ,1998.06,Annual,404143,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Depreciation
LASA.SAEACZ,1999.06,Annual,697334,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Depreciation
LASA.SAEACZ,2000.06,Annual,715724,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Depreciation
LASA.SAEACZ,2001.06,Annual,730499,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Depreciation
LASA.SAEACZ,2002.06,Annual,769854,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Depreciation
LASA.SAEACZ,2003.06,Annual,828910,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Depreciation
LASA.SAEACZ,2004.06,Annual,889500,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Depreciation
LASA.SAEACZ,2005.06,Annual,961550,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Depreciation
LASA.SAEACZ,2006.06,Annual,1078100,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Depreciation
LASA.SAEACZ,2007.06,Annual,1155268,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Depreciation
LASA.SAEACZ,2008.06,Annual,1268446,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Depreciation
LASA.SAEACZ,2009.06,Annual,1411379,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Depreciation
LASA.SAEACZ,2010.06,Annual,1501420,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Depreciation
LASA.SAEACZ,2011.06,Annual,1563686,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Depreciation
LASA.SAEACZ,2012.06,Annual,1592568,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Depreciation
LASA.SAEACZ,2013.06,Annual,1664360,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Depreciation
LASA.SAEACZ,2014.06,Annual,1734328,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Depreciation
LASA.SAEACZ,2015.06,Annual,1819790,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Depreciation
LASA.SAEACZ,2016.06,Annual,1947845,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Depreciation
LASA.SAEACZ,2017.06,Annual,2040835,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Depreciation
LASA.SAEACZ,2018.06,Annual,2101212,Provisional,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Depreciation
LASA.SAEAQZ,1993.06,Annual,1387716,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASA.SAEAQZ,1994.06,Annual,1419955,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASA.SAEAQZ,1995.06,Annual,1530072,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASA.SAEAQZ,1996.06,Annual,1713083,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASA.SAEAQZ,1997.06,Annual,1859077,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASA.SAEAQZ,1998.06,Annual,1902947,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASA.SAEAQZ,1999.06,Annual,1754342,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASA.SAEAQZ,2000.06,Annual,1808038,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASA.SAEAQZ,2001.06,Annual,1891875,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASA.SAEAQZ,2002.06,Annual,1997252,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASA.SAEAQZ,2003.06,Annual,2110202,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASA.SAEAQZ,2004.06,Annual,2309322,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASA.SAEAQZ,2005.06,Annual,2589754,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASA.SAEAQZ,2006.06,Annual,2835890,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASA.SAEAQZ,2007.06,Annual,3003509,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASA.SAEAQZ,2008.06,Annual,3262570,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASA.SAEAQZ,2009.06,Annual,3513640,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASA.SAEAQZ,2010.06,Annual,3559619,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASA.SAEAQZ,2011.06,Annual,4146346,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASA.SAEAQZ,2012.06,Annual,4598480,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASA.SAEAQZ,2013.06,Annual,4236370,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASA.SAEAQZ,2014.06,Annual,4219070,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASA.SAEAQZ,2015.06,Annual,4489099,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
